step,performance,entropy,output length
1,0.3335937559604645,0.43989768624305725,61.09375
2,0.32734376192092896,0.39595869183540344,68.8203125
3,0.3867187798023224,0.4600139558315277,55.9765625
4,0.44609376788139343,0.4479272663593292,65.30078125
5,0.49140626192092896,0.4267639219760895,68.5390625
6,0.4789062738418579,0.3453848361968994,66.23046875
7,0.49921876192092896,0.4591074287891388,59.08203125
8,0.4453124701976776,0.5016705393791199,45.59765625
9,0.49531251192092896,0.37369266152381897,60.87890625
10,0.4765625,0.36728838086128235,57.17578125
11,0.4585937559604645,0.27960559725761414,80.0234375
12,0.5132812261581421,0.3212184011936188,56.42578125
13,0.43828123807907104,0.3177090287208557,57.8359375
14,0.43437498807907104,0.42334240674972534,37.3515625
15,0.51953125,0.3033375144004822,59.33984375
16,0.5179687738418579,0.3643617033958435,47
17,0.574999988079071,0.47821056842803955,40.515625
18,0.49296876788139343,0.36283034086227417,45.8203125
19,0.6226561665534973,0.3115871548652649,64.1875
20,0.4937499761581421,0.29676735401153564,58.96875
21,0.5000000596046448,0.4020855128765106,37.4609375
22,0.5648436546325684,0.37576934695243835,48.234375
23,0.47578126192092896,0.35323068499565125,55.55859375
24,0.503125011920929,0.4553895890712738,38.703125
25,0.5609375238418579,0.35375094413757324,56.18359375
26,0.507031261920929,0.3006470799446106,62.78125
27,0.51953125,0.30424588918685913,59.984375
28,0.4867187440395355,0.41895923018455505,47.140625
29,0.6242187023162842,0.38200923800468445,46.46484375
30,0.621874988079071,0.42944544553756714,39.5859375
31,0.515625,0.42201000452041626,34.359375
32,0.512499988079071,0.4333260953426361,35.9140625
33,0.5250000357627869,0.4471241235733032,40.81640625
34,0.532031238079071,0.2853139638900757,61.3359375
35,0.5523437261581421,0.31369394063949585,38.8515625
36,0.629687488079071,0.3121175169944763,51.0625
37,0.5710937976837158,0.35879892110824585,41.109375
38,0.6757811903953552,0.27627092599868774,52.7109375
39,0.6460936665534973,0.36126792430877686,44.98046875
40,0.5312500596046448,0.3713732957839966,32.3125
41,0.5453125238418579,0.3113902509212494,50.37890625
42,0.5843749642372131,0.4405951499938965,35.1796875
43,0.5906250476837158,0.414375364780426,34.23828125
44,0.6468750238418579,0.43480128049850464,36.3671875
45,0.653124988079071,0.3423851728439331,31.21484375
46,0.6343749761581421,0.3989977240562439,32.73828125
47,0.5374999642372131,0.3592499792575836,32.70703125
48,0.5625,0.3915954828262329,33.8359375
49,0.6187500357627869,0.4192971885204315,32.79296875
50,0.5562499761581421,0.42332807183265686,34.6953125
51,0.6343749165534973,0.3908764719963074,33.73828125
52,0.6499999761581421,0.45718950033187866,38.27734375
53,0.737500011920929,0.4031611382961273,34.10546875
54,0.5718749761581421,0.4117239713668823,33.8515625
55,0.624218761920929,0.37769168615341187,43.35546875
56,0.667187511920929,0.3123517632484436,42.8203125
57,0.5687499642372131,0.46270129084587097,35.66015625
58,0.7007812261581421,0.3435544967651367,50.57421875
59,0.6023437976837158,0.39542603492736816,42.359375
60,0.581250011920929,0.4342602789402008,35.1171875
61,0.6468750238418579,0.42939865589141846,35.078125
62,0.49609375,0.4144144058227539,41.625
63,0.5937500596046448,0.484089732170105,37.44140625
64,0.559374988079071,0.5150840282440186,38.5859375
65,0.6437499523162842,0.4696831703186035,38.58984375
66,0.625781238079071,0.28573545813560486,52.71484375
67,0.6875,0.43791723251342773,35.109375
68,0.668749988079071,0.4822182059288025,38.8828125
69,0.7398437261581421,0.40726736187934875,42.35546875
70,0.4867187738418579,0.3693482577800751,45.01171875
71,0.621874988079071,0.46914881467819214,37.03515625
72,0.675000011920929,0.4783523380756378,35.27734375
73,0.5843750238418579,0.47859543561935425,36.04296875
74,0.524218738079071,0.35026848316192627,37.828125
75,0.60546875,0.3504619598388672,37.62890625
76,0.643750011920929,0.45256125926971436,35.078125
77,0.5406249761581421,0.4207003712654114,32.68359375
78,0.6499999761581421,0.467573344707489,34.75390625
79,0.696093738079071,0.3318448066711426,39.36328125
80,0.5718749761581421,0.3768777847290039,32.50390625
81,0.6148437261581421,0.3519037365913391,37.65234375
82,0.6031250357627869,0.39542335271835327,34.140625
83,0.675000011920929,0.40185320377349854,32.0390625
84,0.7585937976837158,0.3805190920829773,37.77734375
85,0.762499988079071,0.44499942660331726,34.41015625
86,0.6679686903953552,0.3285769522190094,40.515625
87,0.5804687738418579,0.37591537833213806,38.40625
88,0.6117187738418579,0.32367148995399475,38.8125
89,0.5968750715255737,0.40544700622558594,32.98828125
90,0.621874988079071,0.4337053894996643,31.84765625
91,0.6679686903953552,0.4122354984283447,35.62890625
92,0.6062499284744263,0.3740467429161072,31.24609375
93,0.6687500476837158,0.4089083671569824,32.09765625
94,0.609375,0.3649122714996338,33.3984375
95,0.625,0.3845287263393402,31.20703125
96,0.7124999761581421,0.376963347196579,32.828125
97,0.7749999761581421,0.4914182424545288,34.59375
98,0.6874999403953552,0.45219483971595764,32.48046875
99,0.7179687023162842,0.3955616056919098,40.1328125
100,0.6968749165534973,0.4031158685684204,32.09375
101,0.696093738079071,0.3920634984970093,39.375
102,0.6187499761581421,0.35622262954711914,31.23046875
103,0.6148437261581421,0.31942251324653625,34.6328125
104,0.6468750238418579,0.4174431562423706,31.44140625
105,0.6117187142372131,0.3426838517189026,41.21875
106,0.6328125,0.3071340024471283,40.90234375
107,0.6875000596046448,0.40252771973609924,32.76171875
108,0.6249999403953552,0.4117354452610016,31.421875
109,0.6656249165534973,0.3969704806804657,29.9140625
110,0.7843749523162842,0.36467236280441284,31.53515625
111,0.6500000357627869,0.3622567653656006,31.91796875
112,0.6093750596046448,0.36000972986221313,32.1171875
113,0.6781250238418579,0.3647175431251526,31.53125
114,0.7718750238418579,0.3767925202846527,29.69140625
115,0.6812499761581421,0.4257251024246216,30.9765625
116,0.65625,0.35656318068504333,30.32421875
117,0.7304688096046448,0.36744019389152527,32.48828125
118,0.675000011920929,0.3434186577796936,30.2109375
119,0.6937500238418579,0.38923004269599915,33.078125
120,0.6906249523162842,0.439902663230896,32.109375
121,0.7093750238418579,0.3760022222995758,28.2578125
122,0.7718750238418579,0.3871455490589142,30.99609375
123,0.653124988079071,0.41097959876060486,31.0234375
124,0.5875000357627869,0.4193216860294342,30.40625
125,0.715624988079071,0.417863667011261,29.9140625
126,0.703125,0.4247054159641266,30.16796875
127,0.6593749523162842,0.3940250277519226,29.02734375
128,0.5718749761581421,0.4012977182865143,31.3046875
129,0.768750011920929,0.45361849665641785,31.4140625
130,0.6749999523162842,0.4529268741607666,30.49609375
131,0.7250000238418579,0.4297822415828705,29.95703125
132,0.715624988079071,0.43501460552215576,30.74609375
133,0.6742187142372131,0.3037974536418915,36.4140625
134,0.7250000238418579,0.4093773663043976,30.9921875
135,0.612500011920929,0.4246349334716797,30.76171875
136,0.643750011920929,0.3962315022945404,29.0234375
137,0.789843738079071,0.48954105377197266,37.53515625
138,0.7210937738418579,0.36541301012039185,34.37890625
139,0.6093749403953552,0.3604890704154968,28.43359375
140,0.7562499642372131,0.4278704524040222,31.84375
141,0.7343749403953552,0.3751465380191803,29.98828125
142,0.6406249403953552,0.3765239715576172,27.5546875
143,0.65625,0.39552927017211914,29.70703125
144,0.5562499761581421,0.35164836049079895,29.859375
145,0.4750000238418579,0.36823201179504395,29.36328125
146,0.6343749761581421,0.3381798565387726,29.015625
147,0.6687500476837158,0.38106369972229004,26.734375
148,0.7281249761581421,0.3934241831302643,27.80078125
149,0.518750011920929,0.36378055810928345,29.55078125
150,0.565625011920929,0.3521444797515869,27.6875
151,0.6812500357627869,0.3641626238822937,29.69140625
152,0.609375,0.3680947721004486,28.35546875
153,0.6781250238418579,0.3520304262638092,28.76171875
154,0.7156250476837158,0.3994421064853668,28.0078125
155,0.6406249403953552,0.45490196347236633,27.890625
156,0.7343750596046448,0.40533050894737244,29.60546875
157,0.5874999165534973,0.380288690328598,31.390625
158,0.6031249761581421,0.35660913586616516,30.3203125
159,0.6937500238418579,0.4905467629432678,30.578125
160,0.6812499761581421,0.4791773855686188,30.390625
161,0.590624988079071,0.4785230755805969,31.73828125
162,0.703125,0.4709699749946594,33.70703125
163,0.6679688096046448,0.4582243859767914,31.37109375
164,0.733593761920929,0.4817749559879303,34.5078125
165,0.668749988079071,0.5397420525550842,35.43359375
166,0.5875000357627869,0.5071372389793396,34.75390625
167,0.7499999403953552,0.49340030550956726,33.44140625
168,0.6031250357627869,0.4960038661956787,32.2578125
169,0.6843750476837158,0.5475555658340454,35.15625
170,0.6312499642372131,0.5291396975517273,33.78125
171,0.703125,0.5703978538513184,36.81640625
172,0.7000000476837158,0.5948210954666138,36.35546875
173,0.7531250715255737,0.511123776435852,41.0859375
174,0.6000000238418579,0.5951573252677917,33.39453125
175,0.6656250953674316,0.5648751854896545,34.7421875
176,0.7562500238418579,0.5883376598358154,35.90625
177,0.7374999523162842,0.5932750105857849,33.921875
178,0.59375,0.5575956106185913,33.40234375
179,0.625,0.5932223200798035,33.08203125
180,0.596875011920929,0.6077347993850708,33.9375
181,0.731249988079071,0.6686877608299255,36.078125
182,0.6968749761581421,0.6273815035820007,35.265625
183,0.6343749761581421,0.6181389689445496,33.1640625
184,0.6843750476837158,0.6449248790740967,31.98046875
185,0.6343750953674316,0.6470158100128174,32.0703125
186,0.6500000357627869,0.6741107106208801,33.93359375
187,0.6968750357627869,0.6839867830276489,33.078125
188,0.6968750357627869,0.6413240432739258,30.2109375
189,0.684374988079071,0.6848174929618835,32.85546875
190,0.5750000476837158,0.6523029208183289,30.27734375
191,0.6343749761581421,0.6923909187316895,32.49609375
192,0.625,0.6815334558486938,31.1796875
193,0.6187500357627869,0.7017887830734253,31.8828125
194,0.565625011920929,0.7261254787445068,32.19140625
195,0.5,0.7094219923019409,29.6015625
196,0.6749999523162842,0.69122713804245,29.4765625
197,0.6906250715255737,0.7013466954231262,29.5859375
198,0.7437500357627869,0.7752852439880371,30.47265625
199,0.7999999523162842,0.7290374636650085,28.9765625
200,0.6968750357627869,0.7184035181999207,28.1875
201,0.668749988079071,0.7392017245292664,28.578125
202,0.8031249642372131,0.733063280582428,27.96484375
203,0.7156250476837158,0.7212129235267639,28.59765625
204,0.7281249761581421,0.7396855354309082,29.06640625
205,0.7562500238418579,0.7323424816131592,29.69921875
206,0.5406249761581421,0.7832018136978149,29.20703125
207,0.840624988079071,0.7812986969947815,30.078125
208,0.7218749523162842,0.785891592502594,29.90234375
209,0.7687499523162842,0.8423269391059875,29.6796875
210,0.625,0.8261911273002625,29.3515625
211,0.668749988079071,0.8503496646881104,27.9296875
212,0.59375,0.8492613434791565,29.87890625
213,0.6624999642372131,0.9436109662055969,30.203125
214,0.6343749761581421,0.9471005797386169,29.16796875
215,0.7124999761581421,0.9256379008293152,28.62890625
216,0.6968749761581421,0.971382737159729,29.2109375
217,0.737500011920929,0.9501031041145325,28.41796875
218,0.734375,0.9896907210350037,28.41796875
219,0.765625,1.0017849206924438,28.44921875
220,0.6656250357627869,0.9815674424171448,27.76171875
221,0.7718750238418579,1.0362238883972168,28.46875
222,0.628125011920929,0.9856086373329163,29.04296875
223,0.668749988079071,1.009490728378296,29.22265625
224,0.6343749761581421,1.0034534931182861,28.27734375
225,0.578125,0.9976955652236938,28.81640625
226,0.6937499642372131,1.053429126739502,29.90234375
227,0.7656249403953552,1.0999102592468262,30.45703125
228,0.7437499761581421,1.0754294395446777,31.3828125
229,0.659375011920929,1.1293659210205078,32.09765625
230,0.7468749284744263,1.1473346948623657,32.90234375
231,0.6656250953674316,1.1756513118743896,32.53515625
232,0.6781249642372131,1.2170686721801758,33.6875
233,0.7374999523162842,1.3198710680007935,36.3671875
234,0.734375,1.3406380414962769,36.36328125
235,0.762499988079071,1.4058434963226318,36.6328125
236,0.6687499284744263,1.5061776638031006,39.8359375
237,0.65625,1.5330430269241333,41.2578125
238,0.706250011920929,1.5943901538848877,42.3359375
239,0.6562499403953552,1.5885441303253174,40.91796875
240,0.6312500238418579,1.6834770441055298,44.84765625
241,0.8218749761581421,1.8184536695480347,52.2421875
242,0.671875,1.7529881000518799,47.0625
243,0.7500000596046448,1.8406755924224854,51.33984375
244,0.609375,1.8827767372131348,52.05078125
245,0.6937500238418579,1.869062900543213,48.6875
246,0.684374988079071,1.9295536279678345,53.12109375
247,0.596875011920929,1.9915660619735718,53.7265625
248,0.6312500238418579,2.016028881072998,56.05078125
249,0.73046875,2.0447819232940674,59.6640625
250,0.765625,2.005018711090088,51.37109375
251,0.8062499761581421,2.0320446491241455,53.1484375
252,0.7093749642372131,1.9841617345809937,46.3671875
253,0.7499999403953552,1.9847352504730225,48.62109375
254,0.731249988079071,1.9646415710449219,48.609375
255,0.6999999284744263,1.8557621240615845,42.03125
256,0.6906250715255737,1.888776183128357,42.35546875
257,0.6937499642372131,1.9652342796325684,44.26953125
258,0.6937499642372131,2.0109879970550537,40.52734375
259,0.6499999761581421,2.042985439300537,43.07421875
260,0.664843738079071,2.0669727325439453,45.9609375
261,0.706250011920929,2.2452080249786377,43.203125
262,0.6031249761581421,2.2713024616241455,43.3671875
263,0.6359374523162842,2.2733590602874756,45.52734375
264,0.637499988079071,2.2210159301757812,40.296875
265,0.542187511920929,1.5980156660079956,47.24609375
266,0.6343749761581421,2.117293119430542,36.3671875
267,0.77734375,2.0716612339019775,38.375
268,0.6796875,1.1910463571548462,60.03125
269,0.690625011920929,1.9775692224502563,34.1328125
270,0.6453125476837158,1.844122052192688,39.04296875
271,0.657031238079071,1.7428325414657593,40.73828125
272,0.7601563334465027,1.6554118394851685,45.00390625
273,0.79296875,1.437035083770752,57.7578125
274,0.7578125,1.447963833808899,51.796875
275,0.6976562738418579,1.1088069677352905,59.5234375
276,0.6226562261581421,1.148067831993103,52.26171875
277,0.7414062023162842,0.9721909761428833,48.6015625
278,0.698437511920929,0.8847076892852783,40.69140625
279,0.692187488079071,0.8637948632240295,34.73046875
280,0.7007813453674316,0.8150085210800171,34.35546875
281,0.6742187142372131,0.7593372464179993,27.8203125
282,0.78125,0.6775591969490051,23.4296875
283,0.721875011920929,0.5995252728462219,23.0390625
284,0.711718738079071,0.574225127696991,23.9453125
285,0.7210937738418579,0.6703982353210449,24.42578125
286,0.610156238079071,0.897984504699707,25.1953125
287,0.6617187857627869,0.7976320385932922,25.07421875
288,0.74609375,0.6096333861351013,21.734375
289,0.640625,0.4814053475856781,20.90234375
290,0.7281249761581421,0.28938767313957214,17.92578125
291,0.7468749284744263,0.30604690313339233,18.9921875
292,0.6874999403953552,0.37223851680755615,19.98046875
293,0.8296874761581421,0.4056653380393982,22.33984375
294,0.6718750596046448,0.4891323447227478,22.10546875
295,0.671875,0.45967167615890503,21.890625
296,0.733593761920929,0.4363887310028076,22.62890625
297,0.6968749761581421,0.43591710925102234,20.359375
298,0.8429687023162842,0.4272204637527466,21.06640625
299,0.6937499642372131,0.4007761478424072,22.14453125
300,0.8124999403953552,0.33993518352508545,21.6953125
301,0.7203125357627869,0.31845954060554504,21.09765625
302,0.6992188096046448,0.3771152198314667,19.390625
303,0.640625,0.39297622442245483,17.57421875
304,0.7554687261581421,0.3585585653781891,17.34375
305,0.6781250238418579,0.2764456868171692,16.6171875
306,0.6968749761581421,0.25336799025535583,16.52734375
307,0.668749988079071,0.2769516706466675,16.8125
308,0.6195312738418579,0.3213144540786743,17.1171875
309,0.7468750476837158,0.22324299812316895,17.0078125
310,0.7937499284744263,0.1721138060092926,16.61328125
311,0.6781250238418579,0.13957935571670532,16.34375
312,0.640625,0.16574318706989288,16.21484375
313,0.7117187976837158,0.2185114473104477,16.375
314,0.7750000357627869,0.2071445733308792,16.29296875
315,0.7718750238418579,0.12480974197387695,15.3984375
316,0.7000000476837158,0.06269430369138718,15.078125
317,0.765625,0.0819798931479454,15.15234375
318,0.7718750238418579,0.07044807076454163,15.08203125
319,0.7125000357627869,0.09945610165596008,15.08203125
320,0.75,0.12053802609443665,15.1015625
321,0.7906250953674316,0.12034837901592255,14.80078125
322,0.7843749523162842,0.09505703300237656,14.3828125
323,0.7562500238418579,0.048172757029533386,14.109375
324,0.784375011920929,0.045744385570287704,14.08984375
325,0.6781250238418579,0.04470980167388916,14.06640625
326,0.6718749403953552,0.045843690633773804,14.14453125
327,0.78125,0.0507306307554245,14.16796875
328,0.684374988079071,0.07173912972211838,14.375
329,0.8312500715255737,0.07154297828674316,14.6328125
330,0.7250000238418579,0.07038899511098862,14.76171875
331,0.7249999642372131,0.06258217245340347,14.85546875
332,0.703125,0.062745101749897,14.94140625
333,0.6406249403953552,0.06909186393022537,14.92578125
334,0.7562500834465027,0.06808064877986908,14.91796875
335,0.637499988079071,0.06586513668298721,14.9453125
336,0.668749988079071,0.06481965631246567,14.9453125
337,0.7312499284744263,0.06350886821746826,14.76171875
338,0.815625011920929,0.06324424594640732,14.76171875
339,0.762499988079071,0.05678485706448555,14.65234375
340,0.768750011920929,0.05394525080919266,14.5546875
341,0.7593749761581421,0.046594005078077316,14.3359375
342,0.793749988079071,0.04079956188797951,14.265625
343,0.721875011920929,0.043572984635829926,14.34375
344,0.453125,0.04488231986761093,14.2734375
345,0.7781250476837158,0.037472646683454514,14.28125
346,0.7093749642372131,0.03585217893123627,14.1640625
347,0.7625000476837158,0.05297122895717621,14.52734375
348,0.637499988079071,0.05163329839706421,14.828125
349,0.690625011920929,0.0442708320915699,15
350,0.765625,0.050754815340042114,15.0078125
351,0.8531250357627869,0.10064184665679932,15.21484375
352,0.7156249284744263,0.06857142597436905,15.0390625
353,0.71875,0.09504131972789764,15.125
354,0.7562500238418579,0.111253522336483,15.23828125
355,0.7062500715255737,0.1793137937784195,15.59765625
356,0.7281250357627869,0.25306522846221924,15.9296875
357,0.7656249403953552,0.23352713882923126,16.125
358,0.800000011920929,0.1557788997888565,15.546875
359,0.7406250238418579,0.11361907422542572,15.40234375
360,0.5906250476837158,0.06437435001134872,15.109375
361,0.699999988079071,0.037922076880931854,15.0390625
362,0.7437500357627869,0.040779221802949905,15.0390625
363,0.731249988079071,0.06477419286966324,15.13671875
364,0.734375,0.11260461807250977,15.40234375
365,0.7531249523162842,0.12750186026096344,15.80859375
366,0.7343750596046448,0.11026708781719208,15.94140625
367,0.6968750357627869,0.10322896391153336,15.96875
368,0.668749988079071,0.08742368966341019,15.99609375
369,0.703125,0.0751953125,16
370,0.796875,0.07174231112003326,16.0078125
371,0.7281250357627869,0.07420063763856888,16.00390625
372,0.6937500238418579,0.06689453125,16
373,0.856249988079071,0.08347571641206741,16.00390625
374,0.684374988079071,0.08942095935344696,15.98828125
375,0.6937500238418579,0.09086468070745468,15.9921875
376,0.7249999642372131,0.09416931122541428,16.01171875
377,0.7968749403953552,0.09528463333845139,15.98828125
378,0.7156250476837158,0.10263929516077042,15.984375
379,0.8125,0.11609110981225967,15.94921875
380,0.8125000596046448,0.11100244522094727,15.9765625
381,0.7250000238418579,0.11502692103385925,15.9609375
382,0.8218749761581421,0.13134035468101501,15.94140625
383,0.6718749403953552,0.15411043167114258,15.91796875
384,0.875,0.18105781078338623,15.87890625
385,0.7593749761581421,0.21052631735801697,15.734375
386,0.7406250238418579,0.23716199398040771,15.74609375
387,0.6562499403953552,0.2509225010871887,15.87890625
388,0.8187499642372131,0.2698606550693512,15.98046875
389,0.675000011920929,0.1987760066986084,15.95703125
390,0.6875,0.19600194692611694,16.0234375
391,0.668749988079071,0.22723962366580963,16.08984375
392,0.721875011920929,0.22790922224521637,16.1796875
393,0.7281250357627869,0.211035817861557,16.140625
394,0.824999988079071,0.18217243254184723,16.0390625
395,0.6687499284744263,0.1796436458826065,16.00390625
396,0.7218749523162842,0.17849305272102356,16.01953125
397,0.793749988079071,0.17306281626224518,15.98046875
398,0.8343749642372131,0.1726408153772354,16.01953125
399,0.800000011920929,0.18017135560512543,15.95703125
400,0.7687499523162842,0.18481199443340302,15.89453125
